IMDB Ratings,IMDB Score,Content Rating,Date Released,year,month,day of the week,Genres,Genre A,Genre B,Genre C,Keywords,Keyword 1,Keyword 2,Keyword 3,Stars,Star 1,Star 2,Star 3,Directors,Director 1,Director 2,Director 3,Writers,Writer 1,Writer 2,Writer 3,Runtime,Nominations,Awards,Estimated Budget,Budget Currency,Gross Revenue US&Canada USD,Opening Weekend Revenue US&Canada USD,Gross Revenue Worldwide USD,Name,RT_audience_score,RT_tomatometer_score,RT_audience_#reviews,RT_tomatometer_#reviews,Producer
568709,7.4,PG,2003-05-02,2003,5,4,['Action' 'Sci-Fi' 'Thriller'],Action,Sci-Fi,Thriller,"['logan character' 'erik lehnsherr character'
 'professor charles xavier character' 'rogue character' 'storm character'
 'trailer']",logan character,erik lehnsherr character,professor charles xavier character,['Patrick Stewart' 'Hugh Jackman' 'Halle Berry'],Patrick Stewart,Hugh Jackman,Halle Berry,['Bryan Singer'],Bryan Singer,none,none,['Zak Penn' 'David Hayter' 'Bryan Singer'],Zak Penn,David Hayter,Bryan Singer,134,41,6,110000000,$,214949694,85558731,407711549,X2: X-Men United,8.0,7.5,978160.0,247.0,"Lauren Shuler Donner,Ralph Winter"
262583,7.3,14A,2003-04-25,2003,4,4,['Mystery' 'Thriller'],Mystery,Thriller,none,"['motel room key' 'motel' 'murder' 'dissociative identity disorder'
 'serial killer' 'trailer']",motel room key,motel,murder,['John Cusack' 'Ray Liotta' 'Amanda Peet'],John Cusack,Ray Liotta,Amanda Peet,['James Mangold'],James Mangold,none,none,['Michael Cooney'],Michael Cooney,none,none,90,11,1,28000000,$,52159536,16225263,90259536,Identity,7.4,6.4,191127.0,170.0,Cathy Konrad
171260,6.2,PG,2003-07-18,2003,7,4,['Action' 'Adventure' 'Comedy'],Action,Adventure,Comedy,"['queen elizabeth ii character' 'slapstick comedy'
 'looking at oneself in a mirror' 'character name as title' 'tied feet'
 'trailer']",queen elizabeth ii character,slapstick comedy,looking at oneself in a mirror,['Rowan Atkinson' 'John Malkovich' 'Natalie Imbruglia'],Rowan Atkinson,John Malkovich,Natalie Imbruglia,['Peter Howitt'],Peter Howitt,none,none,['Neal Purvis' 'Robert Wade' 'William Davies'],Neal Purvis,Robert Wade,William Davies,89,6,0,40000000,$,28082366,9134085,160466000,Johnny English,6.6,4.9,402096.0,122.0,"Tim Bevan,Eric Fellner,Mark Huffam"
97585,7.0,PG,2003-04-18,2003,4,4,['Adventure' 'Comedy' 'Drama'],Adventure,Comedy,Drama,['hole' '19th century' '1850s' '1890s' 'camp' 'trailer'],hole,19th century,1850s,['Shia LaBeouf' 'Sigourney Weaver' 'Jon Voight'],Shia LaBeouf,Sigourney Weaver,Jon Voight,['Andrew Davis'],Andrew Davis,none,none,['Louis Sachar'],Louis Sachar,none,none,117,9,3,20000000,$,67406573,16300155,71406573,Holes,7.6,7.0,212166.0,140.0,"Andrew Davis,Mike Medavoy,Lowell D. Blank,Teresa Tucker-Davies"
128606,6.6,14A,2003-03-07,2003,3,4,['Action' 'Drama' 'Thriller'],Action,Drama,Thriller,['nigeria' 'civil war' 'refugee' 'doctor' 'explosion' 'trailer'],nigeria,civil war,refugee,['Bruce Willis' 'Cole Hauser' 'Monica Bellucci'],Bruce Willis,Cole Hauser,Monica Bellucci,['Antoine Fuqua'],Antoine Fuqua,none,none,['Alex Lasker' 'Patrick Cirillo'],Alex Lasker,Patrick Cirillo,none,121,2,0,75000000,$,43734876,17057213,86468162,Tears of the Sun,7.4,4.9,119887.0,155.0,"Mike Lobell,Arnold Rifkin,Ian Bryce"
95531,5.5,18A,2003-03-28,2003,3,4,['Drama' 'Horror' 'Sci-Fi'],Drama,Horror,Sci-Fi,['outer space' 'alien' 'derry maine' 'quarantine' 'mind palace' 'trailer'],outer space,alien,derry maine,['Morgan Freeman' 'Thomas Jane' 'Jason Lee'],Morgan Freeman,Thomas Jane,Jason Lee,['Lawrence Kasdan'],Lawrence Kasdan,none,none,['Stephen King' 'William Goldman' 'Lawrence Kasdan'],Stephen King,William Goldman,Lawrence Kasdan,136,5,0,68000000,$,33715436,15027423,81240406,Dreamcatcher,5.6,4.8,132437.0,181.0,"Lawrence Kasdan,Charles Okun,Bruce Berman"
91972,6.0,R,2003-04-11,2003,4,4,['Horror'],Horror,none,none,['depravity' 'masked man' 'giant' 'clown face' 'axe' 'trailer'],depravity,masked man,giant,['Sid Haig' 'Karen Black' 'Bill Moseley'],Sid Haig,Karen Black,Bill Moseley,['Rob Zombie'],Rob Zombie,none,none,['Rob Zombie'],Rob Zombie,none,none,89,8,4,7000000,$,12634962,3400000,16829545,House of 1000 Corpses,7.2,3.8,131084.0,87.0,"Andy Gould,Andrew D. Given"
240492,7.0,18A,2003-02-21,2003,2,4,['Comedy'],Comedy,none,none,"['pubic hair' 'college student' 'blindfolded woman' 'college' 'fraternity'
 'trailer']",pubic hair,college student,blindfolded woman,['Luke Wilson' 'Vince Vaughn' 'Will Ferrell'],Luke Wilson,Vince Vaughn,Will Ferrell,['Todd Phillips'],Todd Phillips,none,none,['Court Crandall' 'Todd Phillips' 'Scot Armstrong'],Court Crandall,Todd Phillips,Scot Armstrong,88,5,0,24000000,$,75585093,17453216,87135520,Old School,8.2,5.7,477491.0,167.0,"Daniel Goldberg,Joe Medjuck,Todd Phillips"
226867,5.3,14A,2003-02-14,2003,2,4,['Action' 'Crime'],Action,Crime,none,"['marvel comics' 'daredevil the marvel comics character'
 'matt murdock character' 'elektra natchios character' 'lawyer' 'trailer']",marvel comics,daredevil the marvel comics character,matt murdock character,['Ben Affleck' 'Jennifer Garner' 'Colin Farrell'],Ben Affleck,Jennifer Garner,Colin Farrell,['Mark Steven Johnson'],Mark Steven Johnson,none,none,['Mark Steven Johnson'],Mark Steven Johnson,none,none,103,17,5,78000000,$,102543518,40310419,179179718,Daredevil,5.6,5.2,468781.0,228.0,"Arnon Milchan,Gary Foster,Avi Arad"
151059,7.7,14A,2003-02-13,2003,2,3,['Comedy' 'Drama' 'Romance'],Comedy,Drama,Romance,"['coma' 'berlin wall' 'fake newscast' 'capitalism' 'political activism'
 'trailer']",coma,berlin wall,fake newscast,['Daniel Brühl' 'Katrin Sass' 'Chulpan Khamatova'],Daniel Brühl,Katrin Sass,Chulpan Khamatova,['Wolfgang Becker'],Wolfgang Becker,none,none,['Bernd Lichtenberg' 'Wolfgang Becker' 'Achim von Borries'],Bernd Lichtenberg,Wolfgang Becker,Achim von Borries,121,22,36,4800000,€,4064200,57968,79316957,Good Bye Lenin!,8.4,7.5,55960.0,110.0,Stefan Arndt
124676,7.5,14A,2003-02-21,2003,2,4,['Crime' 'Drama' 'Mystery'],Crime,Drama,Mystery,"['wrongful conviction' 'texas death row' 'sex with student'
 'video footage' 'murder' 'trailer']",wrongful conviction,texas death row,sex with student,['Kevin Spacey' 'Kate Winslet' 'Laura Linney'],Kevin Spacey,Kate Winslet,Laura Linney,['Alan Parker'],Alan Parker,none,none,['Charles Randolph'],Charles Randolph,none,none,130,3,0,38000000,$,19955598,7117225,38955598,The Life of David Gale,8.0,4.4,61041.0,157.0,"Alan Parker,Nicolas Cage"
260960,6.5,PG,2003-02-07,2003,2,4,['Comedy' 'Romance'],Comedy,Romance,none,['lie' 'new york city' 'diamond' 'basketball' 'columnist' 'trailer'],lie,new york city,diamond,['Kate Hudson' 'Matthew McConaughey' 'Adam Goldberg'],Kate Hudson,Matthew McConaughey,Adam Goldberg,['Donald Petrie'],Donald Petrie,none,none,['Michele Alexander' 'Jeannie Long' 'Kristen Buckley'],Michele Alexander,Jeannie Long,Kristen Buckley,116,8,1,50000000,$,105813373,23774850,177502387,How to Lose a Guy in 10 Days,7.8,5.1,802544.0,150.0,"Robert Evans,Lynda Obst,Christine Peters"
178709,6.2,18A,2003-01-31,2003,1,4,['Horror' 'Thriller'],Horror,Thriller,none,"['repeat sequel' 'scantily clad female' 'cheating death' 'single mother'
 'woman in jeopardy' 'trailer']",repeat sequel,scantily clad female,cheating death,['A.J. Cook' 'Ali Larter' 'Tony Todd'],A.J. Cook,Ali Larter,Tony Todd,['David R. Ellis'],David R. Ellis,none,none,['J. Mackye Gruber' 'Eric Bress' 'Jeffrey Reddick'],J. Mackye Gruber,Eric Bress,Jeffrey Reddick,90,4,0,26000000,$,46961214,16200000,90941129,Final Destination 2,6.8,5.0,450023.0,111.0,"Warren Zide,Craig Perry"
95622,6.8,18A,2003-09-19,2003,9,4,['Drama'],Drama,none,none,"['female frontal nudity' 'female nudity' 'oral sex'
 'borderline personality disorder' 'coming of age' 'trailer']",female frontal nudity,female nudity,oral sex,['Evan Rachel Wood' 'Holly Hunter' 'Nikki Reed'],Evan Rachel Wood,Holly Hunter,Nikki Reed,['Catherine Hardwicke'],Catherine Hardwicke,none,none,['Catherine Hardwicke' 'Nikki Reed'],Catherine Hardwicke,Nikki Reed,none,100,49,14,2000000,$,4601043,116260,10128960,Thirteen,7.8,7.3,214670.0,154.0,"Jeffrey Kusama-Hinte,Michael London"
1744126,8.8,PA,2002-12-18,2002,12,2,['Action' 'Adventure' 'Drama'],Action,Adventure,Drama,['middle earth' 'wizard' 'hobbit' 'orc' 'mission' 'trailer'],middle earth,wizard,hobbit,['Elijah Wood' 'Ian McKellen' 'Viggo Mortensen'],Elijah Wood,Ian McKellen,Viggo Mortensen,['Peter Jackson'],Peter Jackson,none,none,['J.R.R. Tolkien' 'Fran Walsh' 'Philippa Boyens'],J.R.R. Tolkien,Fran Walsh,Philippa Boyens,179,138,132,94000000,$,342952511,62007528,948893109,The Lord of the Rings: The Two Towers,8.2,8.5,1341428.0,258.0,"Peter Jackson,Barrie M. Osborne,Fran Walsh,Eric Monette"
1061572,8.1,PG,2003-01-02,2003,1,3,['Biography' 'Crime' 'Drama'],Biography,Crime,Drama,['impostor' 'deception' 'fraud' 'forgery' 'race against time' 'trailer'],impostor,deception,fraud,['Leonardo DiCaprio' 'Tom Hanks' 'Christopher Walken'],Leonardo DiCaprio,Tom Hanks,Christopher Walken,['Steven Spielberg'],Steven Spielberg,none,none,['Jeff Nathanson' 'Frank Abagnale Jr.' 'Stan Redding'],Jeff Nathanson,Frank Abagnale Jr.,Stan Redding,141,46,16,52000000,$,164615351,30053627,352114312,Catch Me If You Can,8.2,7.9,750336.0,203.0,"Steven Spielberg,Walter F. Parkes"
464995,7.5,18A,2002-12-20,2002,12,4,['Crime' 'Drama'],Crime,Drama,none,"['gangster' 'new york city' 'political corruption' 'butcher' 'torture'
 'trailer']",gangster,new york city,political corruption,['Leonardo DiCaprio' 'Cameron Diaz' 'Daniel Day-Lewis'],Leonardo DiCaprio,Cameron Diaz,Daniel Day-Lewis,['Martin Scorsese'],Martin Scorsese,none,none,['Jay Cocks' 'Steven Zaillian' 'Kenneth Lonergan'],Jay Cocks,Steven Zaillian,Kenneth Lonergan,167,135,50,100000000,$,77812000,9100000,193772504,Gangs of New York,7.8,7.0,294825.0,215.0,"Alberto Grimaldi,Harvey Weinstein"
343053,7.3,14A,2003-04-25,2003,4,4,['Action' 'Drama' 'Sci-Fi'],Action,Drama,Sci-Fi,"['dystopia' 'suppression of emotion' 'gun fu' 'law' 'brainwashing'
 'trailer']",dystopia,suppression of emotion,gun fu,['Christian Bale' 'Sean Bean' 'Emily Watson'],Christian Bale,Sean Bean,Emily Watson,['Kurt Wimmer'],Kurt Wimmer,none,none,['Kurt Wimmer'],Kurt Wimmer,none,none,107,2,0,20000000,$,1203794,541512,5368217,Equilibrium,8.0,4.9,268442.0,90.0,"Jan de Bont,Lucas Foster"
239692,7.2,14A,2003-02-07,2003,2,4,['Comedy' 'Crime' 'Musical'],Comedy,Crime,Musical,"['1920s' 'prison' 'newspaper' 'bad girl' 'based on stage musical'
 'trailer']",1920s,prison,newspaper,['Renée Zellweger' 'Catherine Zeta-Jones' 'Richard Gere'],Renée Zellweger,Catherine Zeta-Jones,Richard Gere,['Rob Marshall'],Rob Marshall,none,none,['Bill Condon' 'Bob Fosse' 'Fred Ebb'],Bill Condon,Bob Fosse,Fred Ebb,113,129,58,45000000,$,170687518,2074929,306776732,Chicago,8.0,8.0,439772.0,263.0,Martin Richards
183319,7.6,14A,2021-02-22,2021,2,0,['Drama'],Drama,none,none,['drug dealing' 'dream' 'bar' 'nightclub' 'widower' 'trailer'],drug dealing,dream,bar,['Edward Norton' 'Barry Pepper' 'Philip Seymour Hoffman'],Edward Norton,Barry Pepper,Philip Seymour Hoffman,['Spike Lee'],Spike Lee,none,none,['David Benioff'],David Benioff,none,none,135,17,4,5000000,$,13084595,108865,23932055,25th Hour,8.0,7.2,80392.0,175.0,"Jon Kilik,Tobey Maguire,Julia Chasman"
129585,8.0,PG,2002-12-12,2002,12,3,['Action' 'Crime' 'Drama'],Action,Crime,Drama,['drug dealing' 'mole' 'police' 'criminal' 'neo noir' 'trailer'],drug dealing,mole,police,['Andy Lau' 'Tony Leung Chiu-wai' 'Anthony Chau-Sang Wong'],Andy Lau,Tony Leung Chiu-wai,Anthony Chau-Sang Wong,['Andrew Lau' 'Alan Mak'],Andrew Lau,Alan Mak,none,['Alan Mak' 'Felix Chong'],Alan Mak,Felix Chong,none,101,26,24,6428966,$,169659,25680,8836958,Infernal Affairs,8.8,7.5,62894.0,66.0,Andy Lau
124097,6.1,PG-13,2002-12-20,2002,12,4,['Comedy' 'Romance'],Comedy,Romance,none,"['male female relationship' 'reference to the new york mets'
 'reference to the san francisco giants' 'community center' 'protest'
 'trailer']",male female relationship,reference to the new york mets,reference to the san francisco giants,['Sandra Bullock' 'Hugh Grant' 'Alicia Witt'],Sandra Bullock,Hugh Grant,Alicia Witt,['Marc Lawrence'],Marc Lawrence,none,none,['Marc Lawrence'],Marc Lawrence,none,none,101,3,2,60000000,$,93354851,14328494,199043471,Two Weeks Notice,7.0,5.3,274094.0,124.0,Sandra Bullock
94682,5.4,PG,2002-12-13,2002,12,4,['Comedy' 'Drama' 'Romance'],Comedy,Drama,Romance,"['brooklyn new york city' 'ball gown' 'watching tv' '1970s' 'caught naked'
 'trailer']",brooklyn new york city,ball gown,watching tv,['Jennifer Lopez' 'Ralph Fiennes' 'Natasha Richardson'],Jennifer Lopez,Ralph Fiennes,Natasha Richardson,['Wayne Wang'],Wayne Wang,none,none,['John Hughes' 'Kevin Wade'],John Hughes,Kevin Wade,none,105,8,1,55000000,$,94011225,18711407,154906693,Maid in Manhattan,6.2,5.1,467700.0,151.0,"Elaine Goldsmith-Thomas,Deborah Schindler,Paul Schiff"
91101,7.0,AA,2003-01-24,2003,1,4,['Biography' 'Comedy' 'Crime'],Biography,Comedy,Crime,"['secret agent' 'television industry' 'hitman' 'double life' 'broken nose'
 'trailer']",secret agent,television industry,hitman,['Sam Rockwell' 'Drew Barrymore' 'George Clooney'],Sam Rockwell,Drew Barrymore,George Clooney,['George Clooney'],George Clooney,none,none,['Chuck Barris' 'Charlie Kaufman'],Chuck Barris,Charlie Kaufman,none,113,12,7,30000000,$,16007718,87199,33013805,Confessions of a Dangerous Mind,7.4,7.2,58921.0,164.0,Andrew Lazar
82921,6.4,PG,2002-12-13,2002,12,4,['Action' 'Adventure' 'Sci-Fi'],Action,Adventure,Sci-Fi,"['universe' 'based on cult favorite' 'fictional war' 'dna' 'blood'
 'trailer']",universe,based on cult favorite,fictional war,['Patrick Stewart' 'Jonathan Frakes' 'Brent Spiner'],Patrick Stewart,Jonathan Frakes,Brent Spiner,['Stuart Baird'],Stuart Baird,none,none,['Gene Roddenberry' 'John Logan' 'Rick Berman'],Gene Roddenberry,John Logan,Rick Berman,116,4,1,60000000,$,43254409,18513305,67336470,Star Trek: Nemesis,6.4,5.2,75276.0,173.0,Rick Berman
674927,7.4,PG,2002-11-15,2002,11,4,['Adventure' 'Family' 'Fantasy'],Adventure,Family,Fantasy,"['invisibility cloak' 'wizard' 'sequel' 'witch' 'boarding school'
 'trailer']",invisibility cloak,wizard,sequel,['Daniel Radcliffe' 'Rupert Grint' 'Emma Watson'],Daniel Radcliffe,Rupert Grint,Emma Watson,['Chris Columbus'],Chris Columbus,none,none,['J.K. Rowling' 'Steve Kloves'],J.K. Rowling,Steve Kloves,none,161,46,14,100000000,$,262641637,88357488,926201000,Harry Potter and the Chamber of Secrets,8.0,7.2,1152640.0,237.0,David Heyman
435047,7.5,16+,2003-06-27,2003,6,4,['Drama' 'Horror' 'Sci-Fi'],Drama,Horror,Sci-Fi,['military' 'virus' 'laboratory' 'london england' 'epidemic' 'trailer'],military,virus,laboratory,['Cillian Murphy' 'Naomie Harris' 'Christopher Eccleston'],Cillian Murphy,Naomie Harris,Christopher Eccleston,['Danny Boyle'],Danny Boyle,none,none,['Alex Garland'],Alex Garland,none,none,113,32,10,8000000,$,45064915,10061858,84661434,28 Days Later,8.0,7.4,483039.0,235.0,Andrew Macdonald
226548,6.1,13+,2002-11-22,2002,11,4,['Action' 'Adventure' 'Thriller'],Action,Adventure,Thriller,"['north korea' 'iceland' 'gadget car' 'british secret service'
 'weaponised car' 'trailer']",north korea,iceland,gadget car,['Pierce Brosnan' 'Halle Berry' 'Rosamund Pike'],Pierce Brosnan,Halle Berry,Rosamund Pike,['Lee Tamahori'],Lee Tamahori,none,none,['Ian Fleming' 'Neal Purvis' 'Robert Wade'],Ian Fleming,Neal Purvis,Robert Wade,133,36,6,142000000,$,160942139,47072040,431971116,Die Another Day,6.0,6.0,430570.0,226.0,"Michael G. Wilson,Barbara Broccoli"
129520,7.2,G,2002-11-27,2002,11,2,['Animation' 'Adventure' 'Family'],Animation,Adventure,Family,"['space pirate' 'fictional planet' 'treasure hunt' 'wisecrack humor'
 'moon' 'trailer']",space pirate,fictional planet,treasure hunt,['Joseph Gordon-Levitt' 'Emma Thompson' 'Martin Short'],Joseph Gordon-Levitt,Emma Thompson,Martin Short,['Ron Clements' 'John Musker'],Ron Clements,John Musker,none,['Robert Louis Stevenson' 'Ron Clements' 'John Musker'],Robert Louis Stevenson,Ron Clements,John Musker,95,14,1,140000000,$,38176783,12083248,110041363,Treasure Planet,7.6,6.5,68707.0,149.0,"Ron Clements,Roy Conli,John Musker"
85399,6.2,PG,2002-11-27,2002,11,2,['Drama' 'Mystery' 'Romance'],Drama,Mystery,Romance,"['space station' 'space' 'planet' 'trapped in space' 'title at the end'
 'trailer']",space station,space,planet,['George Clooney' 'Natascha McElhone' 'Ulrich Tukur'],George Clooney,Natascha McElhone,Ulrich Tukur,['Steven Soderbergh'],Steven Soderbergh,none,none,['Stanislaw Lem' 'Steven Soderbergh'],Stanislaw Lem,Steven Soderbergh,none,99,11,2,47000000,$,14973382,6752722,30002758,Solaris,6.6,6.6,48012.0,210.0,"John Cameron,Rae Sanchini,Jon Landau"
368796,7.1,14A,2002-10-18,2002,10,4,['Horror' 'Mystery'],Horror,Mystery,none,"['ghost' 'supernatural power' 'mysterious girl' 'female journalist'
 'female protagonist' 'trailer']",ghost,supernatural power,mysterious girl,['Naomi Watts' 'Martin Henderson' 'Brian Cox'],Naomi Watts,Martin Henderson,Brian Cox,['Gore Verbinski'],Gore Verbinski,none,none,['Ehren Kruger' 'Kôji Suzuki' 'Hiroshi Takahashi'],Ehren Kruger,Kôji Suzuki,Hiroshi Takahashi,115,12,14,48000000,$,129128133,15015393,249348933,The Ring,6.0,6.6,32459459.0,209.0,"Walter F. Parkes,Laurie MacDonald"
107659,5.6,18A,2002-10-25,2002,10,4,['Horror' 'Mystery' 'Thriller'],Horror,Mystery,Thriller,"['ghost ship' 'evil spirit' 'death trap' 'ghost' 'malevolent spirit'
 'trailer']",ghost ship,evil spirit,death trap,['Julianna Margulies' 'Gabriel Byrne' 'Ron Eldard'],Julianna Margulies,Gabriel Byrne,Ron Eldard,['Steve Beck'],Steve Beck,none,none,['Mark Hanlon' 'John Pogue'],Mark Hanlon,John Pogue,none,91,1,0,20000000,$,30113491,11503423,68349884,Ghost Ship,5.8,3.8,377165.0,128.0,"Joel Silver,Robert Zemeckis,Gilbert Adler"
100904,6.6,R,2002-10-25,2002,10,4,['Documentary' 'Action' 'Comedy'],Documentary,Action,Comedy,"['disgusting' 'immaturity' 'vagina' 'male nudity' 'male frontal nudity'
 'trailer']",disgusting,immaturity,vagina,['Johnny Knoxville' 'Bam Margera' 'Chris Pontius'],Johnny Knoxville,Bam Margera,Chris Pontius,['Jeff Tremaine'],Jeff Tremaine,none,none,['Jeff Tremaine' 'Spike Jonze' 'Johnny Knoxville'],Jeff Tremaine,Spike Jonze,Johnny Knoxville,85,7,1,5000000,$,64255312,22763437,79493831,Jackass: The Movie,7.6,5.5,445551.0,94.0,"Jeff Tremaine,Spike Jonze,Johnny Knoxville"
312813,7.2,18A,2002-11-08,2002,11,4,['Drama' 'Music'],Drama,Music,none,"['underdog' 'self expression' 'competition' 'rap music' 'hip hop'
 'trailer']",underdog,self expression,competition,['Eminem' 'Brittany Murphy' 'Kim Basinger'],Eminem,Brittany Murphy,Kim Basinger,['Curtis Hanson'],Curtis Hanson,none,none,['Scott Silver'],Scott Silver,none,none,110,21,17,41000000,$,116750901,51240555,242875078,8 Mile,6.2,6.7,32167884.0,211.0,"Brian Grazer,Curtis Hanson,Jimmy Iovine"
286649,7.2,18A,2002-10-04,2002,10,4,['Crime' 'Drama' 'Thriller'],Crime,Drama,Thriller,"['fbi agent' 'criminal profile' 'blindness' 'tabloid reporter'
 'based on novel' 'trailer']",fbi agent,criminal profile,blindness,['Anthony Hopkins' 'Edward Norton' 'Ralph Fiennes'],Anthony Hopkins,Edward Norton,Ralph Fiennes,['Brett Ratner'],Brett Ratner,none,none,['Thomas Harris' 'Ted Tally'],Thomas Harris,Ted Tally,none,124,10,4,78000000,$,93149898,36540945,209196298,Red Dragon,7.4,6.4,275876.0,191.0,"Dino De Laurentiis,Martha De Laurentiis"
281517,7.1,14A,2003-04-04,2003,4,4,['Crime' 'Thriller'],Crime,Thriller,none,"['single set production' 'psychopath' 'hostage' 'phone booth'
 'mysterious caller' 'trailer']",single set production,psychopath,hostage,['Colin Farrell' 'Kiefer Sutherland' 'Forest Whitaker'],Colin Farrell,Kiefer Sutherland,Forest Whitaker,['Joel Schumacher'],Joel Schumacher,none,none,['Larry Cohen'],Larry Cohen,none,none,81,8,1,13000000,$,46566212,15021088,97837138,Phone Booth,7.0,6.5,410956.0,188.0,"David W. Zucker,Gil Netter"
121225,6.2,PG,2002-09-27,2002,9,4,['Comedy' 'Romance'],Comedy,Romance,none,"['divorce' 'alabama' 'faked death' 'fake identity' 'canceled wedding'
 'trailer']",divorce,alabama,faked death,['Reese Witherspoon' 'Patrick Dempsey' 'Josh Lucas'],Reese Witherspoon,Patrick Dempsey,Josh Lucas,['Andy Tennant'],Andy Tennant,none,none,['Douglas J. Eboch' 'C. Jay Cox'],Douglas J. Eboch,C. Jay Cox,none,108,6,3,30000000,$,127223418,35648740,180622424,Sweet Home Alabama,8.0,5.2,802841.0,160.0,"Neal H. Moritz,Stokely Chaffin"
184903,5.8,14A,2002-08-09,2002,8,4,['Action' 'Adventure' 'Thriller'],Action,Adventure,Thriller,['snowboard' 'adventure hero' 'flames' 'rifle' 'russian' 'trailer'],snowboard,adventure hero,flames,['Vin Diesel' 'Asia Argento' 'Marton Csokas'],Vin Diesel,Asia Argento,Marton Csokas,['Rob Cohen'],Rob Cohen,none,none,['Rich Wilkes'],Rich Wilkes,none,none,124,14,4,70000000,$,142109382,44506103,277448382,xXx,6.8,5.6,464467.0,179.0,Neal H. Moritz
94064,7.3,18A,2002-11-22,2002,11,4,['Biography' 'Drama' 'Romance'],Biography,Drama,Romance,"['bisexual woman' 'accident victim' 'part stop motion animation'
 'physical disability' 'self portrait' 'trailer']",bisexual woman,accident victim,part stop motion animation,['Salma Hayek' 'Alfred Molina' 'Geoffrey Rush'],Salma Hayek,Alfred Molina,Geoffrey Rush,['Julie Taymor'],Julie Taymor,none,none,['Hayden Herrera' 'Clancy Sigal' 'Diane Lake'],Hayden Herrera,Clancy Sigal,Diane Lake,123,47,17,12000000,$,25885000,205996,56298474,Frida,8.2,6.9,54168.0,161.0,"Sarah Green,Salma Hayek,Jay Polstein,Lizz Speed,Nancy Hardin,Lindsay Flickinger,Roberto Sneider"
396103,6.2,PG,2002-07-03,2002,7,2,['Action' 'Adventure' 'Comedy'],Action,Adventure,Comedy,"['lingerie' 'lingerie model' 'cleavage' 'michael jackson character'
 'calzone' 'trailer']",lingerie,lingerie model,cleavage,['Tommy Lee Jones' 'Will Smith' 'Rip Torn'],Tommy Lee Jones,Will Smith,Rip Torn,['Barry Sonnenfeld'],Barry Sonnenfeld,none,none,['Lowell Cunningham' 'Robert Gordon' 'Barry Fanaro'],Lowell Cunningham,Robert Gordon,Barry Fanaro,88,16,4,140000000,$,193735288,52148751,445135288,Men in Black II,6.4,5.3,926446.0,198.0,"Walter F. Parkes,Laurie MacDonald,Barry Sonnenfeld"
